KPROJ,W,M,PROBES,AvgRecall,AvgAF,QPS,OutFile
16,60,100,50,0.100000,1.223794,4661.787329,runs/hypercube_mnist/run_k16_w60_m100_p50.txt
16,60,100,100,0.110000,1.223112,3567.606136,runs/hypercube_mnist/run_k16_w60_m100_p100.txt
16,60,100,500,0.110000,1.223112,4345.370008,runs/hypercube_mnist/run_k16_w60_m100_p500.txt
16,60,100,800,0.110000,1.223112,4116.242694,runs/hypercube_mnist/run_k16_w60_m100_p800.txt
16,60,500,1,0.050000,inf,5267.871253,runs/hypercube_mnist/run_k16_w60_m500_p1.txt
16,60,500,2,0.070000,inf,3726.198904,runs/hypercube_mnist/run_k16_w60_m500_p2.txt
16,60,500,5,0.140000,1.245358,2158.987866,runs/hypercube_mnist/run_k16_w60_m500_p5.txt
16,60,500,10,0.160000,1.192293,1726.847295,runs/hypercube_mnist/run_k16_w60_m500_p10.txt
16,60,500,50,0.230000,1.130302,1249.016400,runs/hypercube_mnist/run_k16_w60_m500_p50.txt
16,60,500,100,0.240000,1.115655,1157.916676,runs/hypercube_mnist/run_k16_w60_m500_p100.txt
16,60,500,500,0.280000,1.106647,1052.376793,runs/hypercube_mnist/run_k16_w60_m500_p500.txt
16,60,500,800,0.280000,1.106647,1056.490550,runs/hypercube_mnist/run_k16_w60_m500_p800.txt
16,60,1000,1,0.050000,inf,4860.031104,runs/hypercube_mnist/run_k16_w60_m1000_p1.txt
16,60,1000,2,0.070000,inf,3503.240497,runs/hypercube_mnist/run_k16_w60_m1000_p2.txt
16,60,1000,5,0.140000,1.243975,2360.383326,runs/hypercube_mnist/run_k16_w60_m1000_p5.txt
16,60,1000,10,0.180000,1.185683,1329.221608,runs/hypercube_mnist/run_k16_w60_m1000_p10.txt
16,60,1000,50,0.300000,1.108147,773.772217,runs/hypercube_mnist/run_k16_w60_m1000_p50.txt
16,60,1000,100,0.340000,1.087427,483.259878,runs/hypercube_mnist/run_k16_w60_m1000_p100.txt
16,60,1000,500,0.390000,1.076264,564.681435,runs/hypercube_mnist/run_k16_w60_m1000_p500.txt
16,60,1000,800,0.390000,1.076126,567.324385,runs/hypercube_mnist/run_k16_w60_m1000_p800.txt
16,60,2000,1,0.050000,inf,5577.867024,runs/hypercube_mnist/run_k16_w60_m2000_p1.txt
16,60,2000,2,0.070000,inf,3842.459174,runs/hypercube_mnist/run_k16_w60_m2000_p2.txt
16,60,2000,5,0.140000,1.243975,2392.115587,runs/hypercube_mnist/run_k16_w60_m2000_p5.txt
16,60,2000,10,0.180000,1.184836,1387.058742,runs/hypercube_mnist/run_k16_w60_m2000_p10.txt
16,60,2000,50,0.360000,1.097497,510.336873,runs/hypercube_mnist/run_k16_w60_m2000_p50.txt
16,60,2000,100,0.430000,1.072979,397.935511,runs/hypercube_mnist/run_k16_w60_m2000_p100.txt
16,60,2000,500,0.520000,1.057170,309.411685,runs/hypercube_mnist/run_k16_w60_m2000_p500.txt
16,60,2000,800,0.520000,1.055856,292.482327,runs/hypercube_mnist/run_k16_w60_m2000_p800.txt
16,60,4000,1,0.050000,inf,5123.738279,runs/hypercube_mnist/run_k16_w60_m4000_p1.txt
16,60,4000,2,0.070000,inf,3887.269193,runs/hypercube_mnist/run_k16_w60_m4000_p2.txt
16,60,4000,5,0.140000,1.243975,2322.071288,runs/hypercube_mnist/run_k16_w60_m4000_p5.txt
16,60,4000,10,0.180000,1.184836,1404.671939,runs/hypercube_mnist/run_k16_w60_m4000_p10.txt
16,60,4000,50,0.380000,1.093820,452.198135,runs/hypercube_mnist/run_k16_w60_m4000_p50.txt
16,60,4000,100,0.480000,1.063112,293.365251,runs/hypercube_mnist/run_k16_w60_m4000_p100.txt
16,60,4000,500,0.610000,1.038490,174.663031,runs/hypercube_mnist/run_k16_w60_m4000_p500.txt
16,60,4000,800,0.610000,1.037175,157.508840,runs/hypercube_mnist/run_k16_w60_m4000_p800.txt
16,60,8000,1,0.050000,inf,5730.659026,runs/hypercube_mnist/run_k16_w60_m8000_p1.txt
16,60,8000,2,0.070000,inf,3611.281644,runs/hypercube_mnist/run_k16_w60_m8000_p2.txt
16,60,8000,5,0.140000,1.243975,2417.093687,runs/hypercube_mnist/run_k16_w60_m8000_p5.txt
16,60,8000,10,0.180000,1.184836,1358.363444,runs/hypercube_mnist/run_k16_w60_m8000_p10.txt
16,60,8000,50,0.380000,1.093820,453.155092,runs/hypercube_mnist/run_k16_w60_m8000_p50.txt
16,60,8000,100,0.510000,1.058430,289.754288,runs/hypercube_mnist/run_k16_w60_m8000_p100.txt
16,60,8000,500,0.720000,1.022589,108.238462,runs/hypercube_mnist/run_k16_w60_m8000_p500.txt
16,60,8000,800,0.760000,1.015893,91.119079,runs/hypercube_mnist/run_k16_w60_m8000_p800.txt
16,80,10,1,0.010000,inf,21003.990758,runs/hypercube_mnist/run_k16_w80_m10_p1.txt
16,80,10,2,0.010000,inf,23153.507756,runs/hypercube_mnist/run_k16_w80_m10_p2.txt
16,80,10,5,0.010000,inf,24636.610002,runs/hypercube_mnist/run_k16_w80_m10_p5.txt
16,80,10,10,0.010000,1.643565,25075.225677,runs/hypercube_mnist/run_k16_w80_m10_p10.txt
16,80,10,50,0.010000,1.643565,15883.100381,runs/hypercube_mnist/run_k16_w80_m10_p50.txt
16,80,10,100,0.010000,1.643565,23752.969121,runs/hypercube_mnist/run_k16_w80_m10_p100.txt
16,80,10,500,0.010000,1.643565,23397.285915,runs/hypercube_mnist/run_k16_w80_m10_p500.txt
16,80,10,800,0.010000,1.643565,21973.192705,runs/hypercube_mnist/run_k16_w80_m10_p800.txt
16,80,50,1,0.040000,inf,12495.314257,runs/hypercube_mnist/run_k16_w80_m50_p1.txt
16,80,50,2,0.050000,inf,11524.720526,runs/hypercube_mnist/run_k16_w80_m50_p2.txt
16,80,50,5,0.060000,inf,9155.832265,runs/hypercube_mnist/run_k16_w80_m50_p5.txt
16,80,50,10,0.060000,1.363902,9355.412106,runs/hypercube_mnist/run_k16_w80_m50_p10.txt
16,80,50,50,0.060000,1.349721,7697.044335,runs/hypercube_mnist/run_k16_w80_m50_p50.txt
16,80,50,100,0.070000,1.349572,9416.195857,runs/hypercube_mnist/run_k16_w80_m50_p100.txt
16,80,50,500,0.070000,1.349572,7670.476337,runs/hypercube_mnist/run_k16_w80_m50_p500.txt
16,80,50,800,0.070000,1.349572,7991.688644,runs/hypercube_mnist/run_k16_w80_m50_p800.txt
16,80,100,1,0.060000,inf,8368.200837,runs/hypercube_mnist/run_k16_w80_m100_p1.txt
16,80,100,2,0.070000,inf,6172.839506,runs/hypercube_mnist/run_k16_w80_m100_p2.txt
16,80,100,5,0.080000,inf,5912.262031,runs/hypercube_mnist/run_k16_w80_m100_p5.txt
16,80,100,10,0.080000,1.311482,5496.317467,runs/hypercube_mnist/run_k16_w80_m100_p10.txt
16,80,100,50,0.080000,1.273644,4953.683063,runs/hypercube_mnist/run_k16_w80_m100_p50.txt
16,80,100,100,0.090000,1.273495,5047.445992,runs/hypercube_mnist/run_k16_w80_m100_p100.txt
16,80,100,500,0.090000,1.273495,4710.315591,runs/hypercube_mnist/run_k16_w80_m100_p500.txt
16,80,100,800,0.090000,1.273495,4199.210548,runs/hypercube_mnist/run_k16_w80_m100_p800.txt
16,80,500,1,0.120000,inf,4449.190247,runs/hypercube_mnist/run_k16_w80_m500_p1.txt
16,80,500,2,0.140000,inf,2882.176620,runs/hypercube_mnist/run_k16_w80_m500_p2.txt
16,80,500,5,0.160000,inf,2314.279102,runs/hypercube_mnist/run_k16_w80_m500_p5.txt
16,80,500,10,0.180000,1.204731,1598.056763,runs/hypercube_mnist/run_k16_w80_m500_p10.txt
16,80,500,50,0.200000,1.148228,1163.250587,runs/hypercube_mnist/run_k16_w80_m500_p50.txt
16,80,500,100,0.240000,1.132893,1114.106821,runs/hypercube_mnist/run_k16_w80_m500_p100.txt
16,80,500,500,0.250000,1.129424,1025.483259,runs/hypercube_mnist/run_k16_w80_m500_p500.txt
16,80,500,800,0.250000,1.129424,981.450584,runs/hypercube_mnist/run_k16_w80_m500_p800.txt
16,80,1000,1,0.120000,inf,4100.209111,runs/hypercube_mnist/run_k16_w80_m1000_p1.txt
16,80,1000,2,0.140000,inf,2854.451517,runs/hypercube_mnist/run_k16_w80_m1000_p2.txt
16,80,1000,5,0.160000,inf,1706.921567,runs/hypercube_mnist/run_k16_w80_m1000_p5.txt
16,80,1000,10,0.200000,1.198447,1074.483174,runs/hypercube_mnist/run_k16_w80_m1000_p10.txt
16,80,1000,50,0.270000,1.127929,753.023389,runs/hypercube_mnist/run_k16_w80_m1000_p50.txt
16,80,1000,100,0.320000,1.108601,682.561243,runs/hypercube_mnist/run_k16_w80_m1000_p100.txt
16,80,1000,500,0.340000,1.099984,536.394357,runs/hypercube_mnist/run_k16_w80_m1000_p500.txt
16,80,1000,800,0.340000,1.099984,559.738043,runs/hypercube_mnist/run_k16_w80_m1000_p800.txt
16,80,2000,1,0.120000,inf,3567.860711,runs/hypercube_mnist/run_k16_w80_m2000_p1.txt
16,80,2000,2,0.140000,inf,2394.234683,runs/hypercube_mnist/run_k16_w80_m2000_p2.txt
16,80,2000,5,0.160000,inf,1747.976717,runs/hypercube_mnist/run_k16_w80_m2000_p5.txt
16,80,2000,10,0.210000,1.194462,1058.581924,runs/hypercube_mnist/run_k16_w80_m2000_p10.txt
16,80,2000,50,0.330000,1.110936,473.899960,runs/hypercube_mnist/run_k16_w80_m2000_p50.txt
16,80,2000,100,0.400000,1.088276,400.522281,runs/hypercube_mnist/run_k16_w80_m2000_p100.txt
16,80,2000,500,0.460000,1.069128,307.863764,runs/hypercube_mnist/run_k16_w80_m2000_p500.txt
16,80,2000,800,0.480000,1.063322,299.068104,runs/hypercube_mnist/run_k16_w80_m2000_p800.txt
16,80,4000,1,0.120000,inf,4756.468798,runs/hypercube_mnist/run_k16_w80_m4000_p1.txt
16,80,4000,2,0.140000,inf,2880.765131,runs/hypercube_mnist/run_k16_w80_m4000_p2.txt
16,80,4000,5,0.160000,inf,2015.803903,runs/hypercube_mnist/run_k16_w80_m4000_p5.txt
16,80,4000,10,0.210000,1.194462,954.608372,runs/hypercube_mnist/run_k16_w80_m4000_p10.txt
16,80,4000,50,0.370000,1.103132,358.487184,runs/hypercube_mnist/run_k16_w80_m4000_p50.txt
16,80,4000,100,0.480000,1.070468,260.850739,runs/hypercube_mnist/run_k16_w80_m4000_p100.txt
16,80,4000,500,0.610000,1.035208,174.411709,runs/hypercube_mnist/run_k16_w80_m4000_p500.txt
16,80,4000,800,0.650000,1.025827,156.869389,runs/hypercube_mnist/run_k16_w80_m4000_p800.txt
16,80,8000,1,0.120000,inf,4885.913910,runs/hypercube_mnist/run_k16_w80_m8000_p1.txt
16,80,8000,2,0.140000,inf,2747.856672,runs/hypercube_mnist/run_k16_w80_m8000_p2.txt
16,80,8000,5,0.160000,inf,1945.790283,runs/hypercube_mnist/run_k16_w80_m8000_p5.txt
16,80,8000,10,0.210000,1.194462,1051.027379,runs/hypercube_mnist/run_k16_w80_m8000_p10.txt
16,80,8000,50,0.370000,1.103132,347.613287,runs/hypercube_mnist/run_k16_w80_m8000_p50.txt
16,80,8000,100,0.480000,1.070298,227.506956,runs/hypercube_mnist/run_k16_w80_m8000_p100.txt
16,80,8000,500,0.660000,1.026494,101.401778,runs/hypercube_mnist/run_k16_w80_m8000_p500.txt
16,80,8000,800,0.730000,1.015202,88.813181,runs/hypercube_mnist/run_k16_w80_m8000_p800.txt
16,100,10,1,0.020000,inf,25477.707006,runs/hypercube_mnist/run_k16_w100_m10_p1.txt
16,100,10,2,0.020000,inf,25510.204082,runs/hypercube_mnist/run_k16_w100_m10_p2.txt
16,100,10,5,0.020000,inf,24437.927664,runs/hypercube_mnist/run_k16_w100_m10_p5.txt
16,100,10,10,0.020000,1.581086,24943.876278,runs/hypercube_mnist/run_k16_w100_m10_p10.txt
16,100,10,50,0.020000,1.578476,25043.826697,runs/hypercube_mnist/run_k16_w100_m10_p50.txt
16,100,10,100,0.020000,1.578476,24021.138602,runs/hypercube_mnist/run_k16_w100_m10_p100.txt
16,100,10,500,0.020000,1.578476,23430.178069,runs/hypercube_mnist/run_k16_w100_m10_p500.txt
16,100,10,800,0.020000,1.578476,18800.526415,runs/hypercube_mnist/run_k16_w100_m10_p800.txt
16,100,50,1,0.060000,inf,11893.434824,runs/hypercube_mnist/run_k16_w100_m50_p1.txt
16,100,50,2,0.060000,inf,10957.703265,runs/hypercube_mnist/run_k16_w100_m50_p2.txt
16,100,50,5,0.070000,inf,9691.800737,runs/hypercube_mnist/run_k16_w100_m50_p5.txt
16,100,50,10,0.080000,1.353643,7854.842510,runs/hypercube_mnist/run_k16_w100_m50_p10.txt
16,100,50,50,0.080000,1.348273,8550.662676,runs/hypercube_mnist/run_k16_w100_m50_p50.txt
16,100,50,100,0.080000,1.348273,6709.158001,runs/hypercube_mnist/run_k16_w100_m50_p100.txt
16,100,50,500,0.080000,1.348273,7095.217823,runs/hypercube_mnist/run_k16_w100_m50_p500.txt
16,100,50,800,0.080000,1.348273,7180.297264,runs/hypercube_mnist/run_k16_w100_m50_p800.txt
16,100,100,1,0.110000,inf,6874.269609,runs/hypercube_mnist/run_k16_w100_m100_p1.txt
16,100,100,2,0.110000,inf,5604.438715,runs/hypercube_mnist/run_k16_w100_m100_p2.txt
16,100,100,5,0.130000,inf,6565.557088,runs/hypercube_mnist/run_k16_w100_m100_p5.txt
16,100,100,10,0.140000,1.267800,5877.858109,runs/hypercube_mnist/run_k16_w100_m100_p10.txt
16,100,100,50,0.150000,1.252987,5369.415808,runs/hypercube_mnist/run_k16_w100_m100_p50.txt
16,100,100,100,0.150000,1.250761,5086.728725,runs/hypercube_mnist/run_k16_w100_m100_p100.txt
16,100,100,500,0.150000,1.250761,5298.293949,runs/hypercube_mnist/run_k16_w100_m100_p500.txt
16,100,100,800,0.150000,1.250761,4918.839154,runs/hypercube_mnist/run_k16_w100_m100_p800.txt
16,100,500,1,0.110000,inf,4319.841030,runs/hypercube_mnist/run_k16_w100_m500_p1.txt
16,100,500,2,0.120000,inf,2625.429914,runs/hypercube_mnist/run_k16_w100_m500_p2.txt
16,100,500,5,0.160000,inf,2117.477661,runs/hypercube_mnist/run_k16_w100_m500_p5.txt
16,100,500,10,0.200000,1.162198,1447.617945,runs/hypercube_mnist/run_k16_w100_m500_p10.txt
16,100,500,50,0.240000,1.126968,1370.895880,runs/hypercube_mnist/run_k16_w100_m500_p50.txt
16,100,500,100,0.260000,1.118584,1232.209969,runs/hypercube_mnist/run_k16_w100_m500_p100.txt
16,100,500,500,0.270000,1.116743,1114.529000,runs/hypercube_mnist/run_k16_w100_m500_p500.txt
16,100,500,800,0.270000,1.116743,1102.535832,runs/hypercube_mnist/run_k16_w100_m500_p800.txt
16,100,1000,1,0.110000,inf,3837.004067,runs/hypercube_mnist/run_k16_w100_m1000_p1.txt
16,100,1000,2,0.120000,inf,2074.688797,runs/hypercube_mnist/run_k16_w100_m1000_p2.txt
16,100,1000,5,0.170000,inf,1792.596576,runs/hypercube_mnist/run_k16_w100_m1000_p5.txt
16,100,1000,10,0.220000,1.147351,1102.620930,runs/hypercube_mnist/run_k16_w100_m1000_p10.txt
16,100,1000,50,0.300000,1.101873,723.107627,runs/hypercube_mnist/run_k16_w100_m1000_p50.txt
16,100,1000,100,0.330000,1.089699,653.564870,runs/hypercube_mnist/run_k16_w100_m1000_p100.txt
16,100,1000,500,0.350000,1.081759,592.817424,runs/hypercube_mnist/run_k16_w100_m1000_p500.txt
16,100,1000,800,0.350000,1.081759,571.833756,runs/hypercube_mnist/run_k16_w100_m1000_p800.txt
16,100,2000,1,0.110000,inf,4082.299151,runs/hypercube_mnist/run_k16_w100_m2000_p1.txt
16,100,2000,2,0.120000,inf,2559.181062,runs/hypercube_mnist/run_k16_w100_m2000_p2.txt
16,100,2000,5,0.170000,inf,1736.563341,runs/hypercube_mnist/run_k16_w100_m2000_p5.txt
16,100,2000,10,0.260000,1.143808,929.730936,runs/hypercube_mnist/run_k16_w100_m2000_p10.txt
16,100,2000,50,0.440000,1.082823,449.355400,runs/hypercube_mnist/run_k16_w100_m2000_p50.txt
16,100,2000,100,0.480000,1.067613,362.805210,runs/hypercube_mnist/run_k16_w100_m2000_p100.txt
16,100,2000,500,0.520000,1.057669,301.915047,runs/hypercube_mnist/run_k16_w100_m2000_p500.txt
16,100,2000,800,0.530000,1.053416,300.266937,runs/hypercube_mnist/run_k16_w100_m2000_p800.txt
16,100,4000,1,0.110000,inf,4259.669450,runs/hypercube_mnist/run_k16_w100_m4000_p1.txt
16,100,4000,2,0.120000,inf,2500.875306,runs/hypercube_mnist/run_k16_w100_m4000_p2.txt
16,100,4000,5,0.170000,inf,1752.571899,runs/hypercube_mnist/run_k16_w100_m4000_p5.txt
16,100,4000,10,0.260000,1.143808,913.483936,runs/hypercube_mnist/run_k16_w100_m4000_p10.txt
16,100,4000,50,0.470000,1.077312,322.954647,runs/hypercube_mnist/run_k16_w100_m4000_p50.txt
16,100,4000,100,0.530000,1.059281,241.250449,runs/hypercube_mnist/run_k16_w100_m4000_p100.txt
16,100,4000,500,0.590000,1.040603,165.847931,runs/hypercube_mnist/run_k16_w100_m4000_p500.txt
16,100,4000,800,0.640000,1.031095,157.657338,runs/hypercube_mnist/run_k16_w100_m4000_p800.txt
16,100,8000,1,0.110000,inf,4051.699688,runs/hypercube_mnist/run_k16_w100_m8000_p1.txt
16,100,8000,2,0.120000,inf,2557.021581,runs/hypercube_mnist/run_k16_w100_m8000_p2.txt
16,100,8000,5,0.170000,inf,1781.007338,runs/hypercube_mnist/run_k16_w100_m8000_p5.txt
16,100,8000,10,0.260000,1.143808,938.385601,runs/hypercube_mnist/run_k16_w100_m8000_p10.txt
16,100,8000,50,0.470000,1.076531,300.309319,runs/hypercube_mnist/run_k16_w100_m8000_p50.txt
16,100,8000,100,0.540000,1.057062,201.117813,runs/hypercube_mnist/run_k16_w100_m8000_p100.txt
16,100,8000,500,0.700000,1.026673,98.216197,runs/hypercube_mnist/run_k16_w100_m8000_p500.txt
16,100,8000,800,0.770000,1.016439,84.323075,runs/hypercube_mnist/run_k16_w100_m8000_p800.txt
16,120,10,1,0.020000,inf,23304.591004,runs/hypercube_mnist/run_k16_w120_m10_p1.txt
16,120,10,2,0.020000,1.648237,26399.155227,runs/hypercube_mnist/run_k16_w120_m10_p2.txt
16,120,10,5,0.020000,1.640328,26205.450734,runs/hypercube_mnist/run_k16_w120_m10_p5.txt
16,120,10,10,0.020000,1.638257,25687.130747,runs/hypercube_mnist/run_k16_w120_m10_p10.txt
16,120,10,50,0.020000,1.638257,24437.927664,runs/hypercube_mnist/run_k16_w120_m10_p50.txt
16,120,10,100,0.020000,1.638257,24461.839530,runs/hypercube_mnist/run_k16_w120_m10_p100.txt
16,120,10,500,0.020000,1.638257,23736.055068,runs/hypercube_mnist/run_k16_w120_m10_p500.txt
16,120,10,800,0.020000,1.638257,22471.910112,runs/hypercube_mnist/run_k16_w120_m10_p800.txt
16,120,50,1,0.040000,inf,11027.790031,runs/hypercube_mnist/run_k16_w120_m50_p1.txt
16,120,50,2,0.040000,1.418074,10612.331529,runs/hypercube_mnist/run_k16_w120_m50_p2.txt
16,120,50,5,0.040000,1.407100,9811.616954,runs/hypercube_mnist/run_k16_w120_m50_p5.txt
16,120,50,10,0.040000,1.402090,9567.546881,runs/hypercube_mnist/run_k16_w120_m50_p10.txt
16,120,50,50,0.040000,1.401698,9444.654326,runs/hypercube_mnist/run_k16_w120_m50_p50.txt
16,120,50,100,0.040000,1.401698,7243.227582,runs/hypercube_mnist/run_k16_w120_m50_p100.txt
16,120,50,500,0.040000,1.401698,9289.363679,runs/hypercube_mnist/run_k16_w120_m50_p500.txt
16,120,50,800,0.040000,1.401698,9009.009009,runs/hypercube_mnist/run_k16_w120_m50_p800.txt
16,120,100,1,0.060000,inf,6406.970784,runs/hypercube_mnist/run_k16_w120_m100_p1.txt
16,120,100,2,0.060000,1.322665,6364.562118,runs/hypercube_mnist/run_k16_w120_m100_p2.txt
16,120,100,5,0.070000,1.307181,5734.602592,runs/hypercube_mnist/run_k16_w120_m100_p5.txt
16,120,100,10,0.070000,1.299541,5140.595281,runs/hypercube_mnist/run_k16_w120_m100_p10.txt
16,120,100,50,0.080000,1.298032,4423.408679,runs/hypercube_mnist/run_k16_w120_m100_p50.txt
16,120,100,100,0.080000,1.297111,5091.908957,runs/hypercube_mnist/run_k16_w120_m100_p100.txt
16,120,100,500,0.080000,1.297111,5034.739704,runs/hypercube_mnist/run_k16_w120_m100_p500.txt
16,120,100,800,0.080000,1.297111,5089.058524,runs/hypercube_mnist/run_k16_w120_m100_p800.txt
16,120,500,1,0.120000,inf,2083.810873,runs/hypercube_mnist/run_k16_w120_m500_p1.txt
16,120,500,2,0.140000,1.212949,1770.757707,runs/hypercube_mnist/run_k16_w120_m500_p2.txt
16,120,500,5,0.160000,1.189215,1550.603960,runs/hypercube_mnist/run_k16_w120_m500_p5.txt
16,120,500,10,0.170000,1.169088,1374.192662,runs/hypercube_mnist/run_k16_w120_m500_p10.txt
16,120,500,50,0.200000,1.157007,973.994351,runs/hypercube_mnist/run_k16_w120_m500_p50.txt
16,120,500,100,0.210000,1.152648,1044.571882,runs/hypercube_mnist/run_k16_w120_m500_p100.txt
16,120,500,500,0.210000,1.152648,1133.491266,runs/hypercube_mnist/run_k16_w120_m500_p500.txt
16,120,500,800,0.210000,1.152648,1163.007071,runs/hypercube_mnist/run_k16_w120_m500_p800.txt
16,120,1000,1,0.130000,inf,1740.856153,runs/hypercube_mnist/run_k16_w120_m1000_p1.txt
16,120,1000,2,0.160000,1.199182,1135.176861,runs/hypercube_mnist/run_k16_w120_m1000_p2.txt
16,120,1000,5,0.190000,1.164696,1018.215882,runs/hypercube_mnist/run_k16_w120_m1000_p5.txt
16,120,1000,10,0.220000,1.133757,783.742055,runs/hypercube_mnist/run_k16_w120_m1000_p10.txt
16,120,1000,50,0.270000,1.112497,588.439517,runs/hypercube_mnist/run_k16_w120_m1000_p50.txt
16,120,1000,100,0.290000,1.107657,593.799545,runs/hypercube_mnist/run_k16_w120_m1000_p100.txt
16,120,1000,500,0.290000,1.107657,580.703232,runs/hypercube_mnist/run_k16_w120_m1000_p500.txt
16,120,1000,800,0.290000,1.107657,575.198587,runs/hypercube_mnist/run_k16_w120_m1000_p800.txt
16,120,2000,1,0.150000,inf,1579.604151,runs/hypercube_mnist/run_k16_w120_m2000_p1.txt
16,120,2000,2,0.180000,1.194870,1041.243661,runs/hypercube_mnist/run_k16_w120_m2000_p2.txt
16,120,2000,5,0.220000,1.158582,832.389958,runs/hypercube_mnist/run_k16_w120_m2000_p5.txt
16,120,2000,10,0.290000,1.112947,468.138494,runs/hypercube_mnist/run_k16_w120_m2000_p10.txt
16,120,2000,50,0.370000,1.079758,335.317294,runs/hypercube_mnist/run_k16_w120_m2000_p50.txt
16,120,2000,100,0.400000,1.072537,273.742359,runs/hypercube_mnist/run_k16_w120_m2000_p100.txt
16,120,2000,500,0.400000,1.072117,284.733177,runs/hypercube_mnist/run_k16_w120_m2000_p500.txt
16,120,2000,800,0.400000,1.072117,282.450769,runs/hypercube_mnist/run_k16_w120_m2000_p800.txt
16,120,4000,1,0.150000,inf,1689.046533,runs/hypercube_mnist/run_k16_w120_m4000_p1.txt
16,120,4000,2,0.180000,1.194870,987.088877,runs/hypercube_mnist/run_k16_w120_m4000_p2.txt
16,120,4000,5,0.220000,1.158582,789.802076,runs/hypercube_mnist/run_k16_w120_m4000_p5.txt
16,120,4000,10,0.320000,1.103976,339.000288,runs/hypercube_mnist/run_k16_w120_m4000_p10.txt
16,120,4000,50,0.460000,1.062156,195.490809,runs/hypercube_mnist/run_k16_w120_m4000_p50.txt
16,120,4000,100,0.510000,1.049116,171.727770,runs/hypercube_mnist/run_k16_w120_m4000_p100.txt
16,120,4000,500,0.560000,1.041807,151.953976,runs/hypercube_mnist/run_k16_w120_m4000_p500.txt
16,120,4000,800,0.570000,1.038507,146.002879,runs/hypercube_mnist/run_k16_w120_m4000_p800.txt
16,120,8000,1,0.150000,inf,1562.304712,runs/hypercube_mnist/run_k16_w120_m8000_p1.txt
16,120,8000,2,0.180000,1.194870,961.196497,runs/hypercube_mnist/run_k16_w120_m8000_p2.txt
16,120,8000,5,0.220000,1.158582,821.065250,runs/hypercube_mnist/run_k16_w120_m8000_p5.txt
16,120,8000,10,0.320000,1.103976,342.782710,runs/hypercube_mnist/run_k16_w120_m8000_p10.txt
16,120,8000,50,0.490000,1.056496,130.909586,runs/hypercube_mnist/run_k16_w120_m8000_p50.txt
16,120,8000,100,0.580000,1.039709,101.881341,runs/hypercube_mnist/run_k16_w120_m8000_p100.txt
16,120,8000,500,0.660000,1.031745,74.756015,runs/hypercube_mnist/run_k16_w120_m8000_p500.txt
16,120,8000,800,0.670000,1.027741,75.176778,runs/hypercube_mnist/run_k16_w120_m8000_p800.txt
13,40,8000,500,0.800000,1.016810,90.983284,runs/hypercube_mnist/run_k13_w40_m8000_p500.txt
12,35,8000,500,0.820000,1.013053,79.601166,runs/hypercube_mnist/run_k12_w35_m8000_p500.txt
12,40,8000,500,0.810000,1.016422,79.470220,runs/hypercube_mnist/run_k12_w40_m8000_p500.txt
12,80,8000,500,0.700000,1.027008,75.527617,runs/hypercube_mnist/run_k12_w80_m8000_p500.txt
12,100,8000,500,0.710000,1.022729,75.221622,runs/hypercube_mnist/run_k12_w100_m8000_p500.txt
13,35,8000,500,0.780000,1.017413,95.574883,runs/hypercube_mnist/run_k13_w35_m8000_p500.txt
13,80,8000,500,0.750000,1.019119,73.621655,runs/hypercube_mnist/run_k13_w80_m8000_p500.txt
13,100,8000,500,0.720000,1.021170,74.129644,runs/hypercube_mnist/run_k13_w100_m8000_p500.txt
14,35,8000,500,0.730000,1.017982,140.850030,runs/hypercube_mnist/run_k14_w35_m8000_p500.txt
14,40,8000,500,0.750000,1.019905,113.333711,runs/hypercube_mnist/run_k14_w40_m8000_p500.txt
14,80,8000,500,0.730000,1.018118,75.694382,runs/hypercube_mnist/run_k14_w80_m8000_p500.txt
14,100,8000,500,0.740000,1.017825,76.953562,runs/hypercube_mnist/run_k14_w100_m8000_p500.txt
15,35,8000,500,0.680000,1.027483,226.380069,runs/hypercube_mnist/run_k15_w35_m8000_p500.txt
15,40,8000,500,0.700000,1.024485,186.278016,runs/hypercube_mnist/run_k15_w40_m8000_p500.txt
15,80,8000,500,0.670000,1.026041,80.526644,runs/hypercube_mnist/run_k15_w80_m8000_p500.txt
15,100,8000,500,0.690000,1.025841,81.027362,runs/hypercube_mnist/run_k15_w100_m8000_p500.txt
